308	0.018190
309	0.002269
310	0.336556
311	0.186066
312	0.006560
313	0.242890
314	0.042483
315	0.001745
316	0.003050
317	0.019379
318	0.035039
319	0.025434
320	0.418159
321	0.013927
322	0.019009
323	0.004675
324	0.021391
325	0.029156
326	0.002012
327	0.032227
328	0.146110
329	0.004308
330	0.006046
331	0.080391
332	0.041515
333	0.028561
334	0.220202
335	0.299522
336	0.030365
337	0.003464
338	0.108777
339	0.027148
340	0.020954
341	0.007808
342	0.509621
343	0.089177
344	0.050143
345	0.393612
346	0.335951
347	0.017671
348	0.016504
349	0.031017
350	0.024723
351	0.119076
352	0.014920
353	0.063261
354	0.151991
355	0.161316
356	0.083416
357	0.011253
358	0.002220
359	0.127549
360	0.007848
361	0.013852
362	0.123033
363	0.068960
364	0.479784
365	0.002167
366	0.006697
367	0.013893
368	0.103653
369	0.860332
370	0.044885
371	0.015015
372	0.003455
373	0.006120
374	0.010644
375	0.005387
376	0.155220
377	0.121363
378	0.290961
379	0.589186
380	0.002927
381	0.039973
382	0.070743
383	0.154459
384	0.022631
385	0.030066
386	0.011778
387	0.005438
388	0.001471
389	0.016215
390	0.001640
391	0.012087
392	0.103352
393	0.023008
394	0.017504
395	0.043053
396	0.006325
397	0.046539
398	0.167923
399	0.161000
400	0.009585
401	0.016319
402	0.051106
403	0.064800
404	0.021137
405	0.034754
406	0.108407
407	0.184231
408	0.066377
409	0.043041
410	0.040700
411	0.014953
412	0.006531
413	0.039819
414	0.359822
415	0.023074
416	0.005676
417	0.141423
418	0.045074
419	0.052210
420	0.011408
421	0.132084
422	0.227108
423	0.103208
424	0.106657
425	0.069908
426	0.026660
427	0.074410
428	0.237194
429	0.039025
430	0.007265
431	0.051349
432	0.042050
433	0.069151
434	0.013516
435	0.019763
436	0.043785
437	0.015169
438	0.013640
439	0.015061
440	0.014558
441	0.015640
442	0.196203
443	0.014318
444	0.152594
445	0.022340
446	0.022842
447	0.011732
448	0.061429
449	0.742291
450	0.642842
451	0.374188
452	0.057498
453	0.067282
454	0.164854
455	0.489805
456	0.080896
457	0.093134
458	0.005654
459	0.002414
460	0.135437
461	0.027035
462	0.021006
463	0.031209
464	0.204379
465	0.033535
466	0.021432
467	0.057520
468	0.044146
469	0.004627
470	0.032204
471	0.404988
472	0.303592
473	0.112766
474	0.630135
475	0.023161
476	0.062542
477	0.032078
478	0.297541
479	0.005352
480	0.010323
481	0.126682
482	0.004016
483	0.009653
484	0.148327
485	0.034980
486	1.632132
487	0.001756
488	0.019568
489	0.123684
490	0.006386
491	0.128491
492	0.169418
493	0.041469
494	0.026166
495	0.005158
496	0.021274
497	0.016483
498	0.099748
499	0.168382
500	0.000925
501	0.013415
502	0.009698
503	0.018697
504	0.001239
505	0.024904
506	0.004129
507	0.009258
508	0.132841
509	0.042666
510	0.006531
511	0.025562
512	0.014983
513	0.007360
514	0.047430
515	0.133031
516	0.002347
517	0.036098
518	0.010519
519	0.842206
520	0.001433
521	0.004619
522	0.055665
523	0.001853
524	0.010583
525	0.083002
526	0.045502
527	0.015325
528	0.002789
529	0.032988
530	0.036529
531	0.003497
532	0.046250
533	0.016254
534	0.400064
535	0.015784
536	0.018502
537	0.008367
538	0.004202
539	0.011576
540	0.085405
541	0.343686
542	0.014395
543	0.059386
544	0.285686
545	0.059738
546	0.057670
547	0.071022
548	0.006890
549	0.016287
550	0.022709
551	0.127171
552	0.008468
553	0.028995
554	0.410284
555	0.147049
556	0.041777
557	0.084397
558	0.098260
559	0.146429
560	0.378148
561	0.003334
562	0.058137
563	0.000986
564	0.012781
565	0.250297
566	0.002801
567	0.067777
568	0.517377
569	0.238541
570	0.108433
571	0.028931
572	0.957097
573	0.104762
574	0.228385
575	0.043571
576	0.026820
577	0.002257
578	0.051263
579	0.038085
580	0.341566
581	0.079433
582	0.014129
583	0.051081
584	0.027309
585	0.019385
586	0.011062
587	0.018938
588	0.043180
589	0.052771
590	0.201777
591	0.014684
592	0.081937
593	0.019178
594	0.107211
595	0.303614
596	0.028269
597	0.099558
598	0.053549
599	0.220494
600	0.813226
601	0.036131
602	0.024906
603	0.006519
604	0.028669
605	0.018655
606	0.165921
607	0.080475
608	0.021626
609	0.017857
610	0.014005
611	0.018202
612	0.568026
613	0.044630
614	0.004296
615	0.085446
616	0.089826
617	0.016570
618	0.109148
619	0.026161
620	0.015936
621	0.048331
622	0.219100
623	0.033972
624	0.117035
625	0.059840
626	0.131677
627	0.046650
628	0.044421
629	0.076067
630	0.031529
631	0.002169
632	0.589149
633	0.017626
634	0.096694
635	0.050460
636	0.120293
637	0.038814
638	0.185915
639	0.038590
640	0.673101
641	0.005440
642	0.014810
643	0.004277
644	0.024500
645	0.192738
646	0.006803
647	0.059675
648	0.274325
649	0.217163
650	0.009603
651	0.003680
652	0.018978
653	0.417953
654	0.027231
655	0.078826
656	0.018860
657	0.017072
658	0.026703
659	0.533998
660	0.120842
661	0.038535
662	0.172701
663	0.109006
664	0.010432
665	0.046767
666	0.028160
667	0.100583
668	0.028461
669	0.011652
670	0.038005
671	0.365205
672	0.042970
673	0.116292
674	0.003734
675	0.027506
676	0.039340
677	0.011485
678	0.134296
679	0.006831
680	0.029701
681	0.001823
682	0.048841
683	0.013049
684	0.003806
685	0.051086
686	0.044310
687	0.028098
688	0.029280
689	0.011988
690	0.151578
691	0.506316
692	0.209139
693	0.011478
694	0.005140
695	0.003704
696	0.018978
697	0.025150
698	0.012266
699	0.043407
700	0.041566
701	0.020920
702	0.023511
703	0.001998
704	0.007079
705	0.177906
706	0.131693
707	0.002704
708	0.185697
709	0.092045
710	0.015828
711	0.086585
712	0.007887
713	0.023825
714	0.020053
715	0.026584
716	0.004766
717	0.010722
718	0.012657
719	0.009611
720	0.001693
721	0.013911
722	0.010854
723	0.001589
724	0.032752
725	0.011809
726	0.006184
727	0.052729
728	0.005235
729	0.001670
730	0.001478
731	0.026220
732	0.005693
733	0.171750
734	0.004058
735	0.001377
736	0.002839
737	0.001822
738	0.005920
739	0.003087
740	0.032466
741	0.029315
742	0.017496
743	0.059923
744	0.004110
745	0.001845
746	0.007242
747	0.007706
748	0.855716
749	0.533561
750	0.009671
751	0.001736
752	0.015441
753	0.001159
754	0.037404
755	0.001231
756	0.029498
757	0.003228
758	0.023606
759	0.002419
760	0.015921
761	0.001679
762	0.004433
763	0.014536
764	0.007763
765	0.246817
766	0.084631
767	0.002878
768	0.003946
769	0.006838
770	0.007476
771	0.002495
772	0.021380
773	0.156921
774	0.142279
775	0.026671
776	0.016085
777	0.005241
778	0.056926
779	0.008640
780	0.133988
781	0.010169
782	0.002251
783	0.008365
784	0.003386
785	0.218621
786	0.018431
787	0.176880
788	0.070836
789	0.063514
790	0.084437
791	0.099468
792	0.008148
793	0.669286
794	0.024475
795	0.009888
796	0.136629
797	0.003844
798	0.010587
799	0.003365
800	0.009650
801	0.025125
802	0.002172
803	0.032536
804	0.247064
805	0.007964
806	0.010383
807	0.032077
808	0.002363
809	0.078333
810	0.023784
811	0.022488
812	0.419159
813	0.007177
814	0.016821
815	0.003909
816	0.031979
817	0.018460
818	0.112607
819	0.036935
820	0.051432
821	0.000408
822	0.027972
823	0.007511
824	0.018929
825	0.030010
826	0.016462
827	0.026307
828	0.021708
829	0.004725
830	0.057293
831	0.024529
832	0.029158
833	0.012949
834	0.007324
835	0.002510
836	0.026347
837	0.297064
838	0.053557
839	0.157691
840	0.011442
841	0.016281
842	0.072070
843	0.036652
844	0.008233
845	0.017681
846	0.012574
847	0.097902
848	0.111301
849	0.114323
850	0.225309
851	0.064591
852	0.014989
853	0.047730
854	0.002721
855	0.003513
856	0.010773
857	0.017233
858	0.017204
859	0.089599
860	0.028696
861	0.010535
862	0.017622
863	0.032034
864	0.117418
865	0.049079
866	0.372565
867	0.010097
868	0.006972
869	0.018455
870	0.006160
871	0.039460
872	0.019702
873	0.020905
874	0.003543
875	0.009621
876	0.029893
877	0.010759
878	0.042807
879	0.014116
880	0.013290
881	0.030282
882	0.013538
883	1.616207
884	0.010387
885	0.021410
886	1.272571
887	0.008379
888	0.012873
889	0.178898
890	0.015915
891	0.220372
892	0.005759
893	0.086938
894	0.292684
895	0.006064
896	0.084772
897	0.087629
898	1.595136
899	0.019047
900	0.027713
901	0.022964
902	1.205556
903	0.017834
904	0.006876
905	0.002917
906	0.008238
907	0.008685
908	0.006387
909	0.014671
910	0.007459
911	0.073849
912	0.015742
913	0.005320
914	0.026849
915	0.358409
916	0.104683
917	0.108921
918	0.069878
919	0.143505
920	0.012534
921	0.106886
922	0.029121
923	0.064136
924	0.255704
925	0.010871
926	0.013534
927	0.004819
928	0.385200
929	0.029171
930	0.003935
931	0.001923
932	0.011461
933	0.017287
934	0.023133
935	0.036509
936	0.053531
937	0.030840
938	0.026206
939	3.024713
940	0.002373
941	0.017870
942	0.027917
943	0.051937
944	0.059170
945	0.004048
946	0.012487
947	0.005324
948	0.175317
949	0.006998
950	0.028147
951	0.044768
952	0.656532
953	0.080868
954	0.490955
955	0.012918
956	0.007329
957	0.021544
958	0.003642
959	0.029294
960	0.207188
961	0.018690
962	0.010806
963	0.003111
964	0.012751
965	0.010659
966	0.043248
967	0.005388
968	0.028719
969	0.003905
970	0.032980
971	0.001703
972	0.021643
973	0.010854
974	0.031996
975	0.007566
976	0.022786
977	0.017365
978	0.006443
979	0.009961
980	0.004761
981	0.023382
982	1.502648
983	0.003126
984	0.005483
985	0.010403
986	0.002773
987	0.059535
988	0.072972
